date,roll,color,number
20180701,1363,R,1
20180701,1364,R,25
20180701,1365,B,4
20180701,1366,R,23
20180701,1367,R,23
20180701,1368,B,20
20180701,1369,B,10
20180701,1370,R,12
20180701,1371,B,4
20180701,1372,B,26
20180701,1373,B,26
20180701,1374,B,28
20180701,1375,B,29
20180701,1376,R,34
20180701,1377,B,24
20180701,1378,B,8
20180701,1379,B,11
20180701,1380,B,20
20180701,1381,R,32
20180701,1382,B,17
20180701,1383,R,9
20180701,1384,R,23
20180701,1385,B,28
20180701,1386,B,8
20180701,1387,R,25
20180701,1388,R,25
20180701,1389,R,14
20180701,1390,B,26
20180701,1391,G,0
20180701,1392,B,17
20180701,1393,B,4
20180701,1394,B,29
20180701,1395,R,23
20180701,1396,R,32
20180701,1397,R,21
20180701,1398,B,28
20180701,1399,R,18
20180701,1400,B,29
20180701,1401,B,35
20180701,1402,B,29
20180701,1403,R,19
20180701,1404,R,5
20180701,1405,B,4
20180701,1406,B,6
20180701,1407,B,35
20180701,1408,B,11
20180701,1409,R,19
20180701,1410,B,26
20180701,1411,R,5
20180701,1412,B,29
20180701,1413,R,30
20180701,1414,R,34
20180701,1415,G,0
20180701,1416,B,26
20180701,1417,B,13
20180701,1418,B,28
20180701,1419,R,7
20180701,1420,B,11
20180701,1421,R,27
20180701,1422,B,35
20180701,1423,R,9
20180701,1424,R,30
20180701,1425,B,11
20180701,1426,B,26
20180701,1427,B,35
20180701,1428,B,6
20180701,1429,B,8
20180701,1430,B,11
20180701,1431,R,27
20180701,1432,R,27
20180701,1433,B,35
20180701,1434,R,27
20180701,1435,B,26
20180701,1436,R,18
20180701,1437,B,28
20180701,1438,R,21
20180701,1439,B,13
20180701,1440,B,11
20180701,1441,R,27
20180701,1442,B,20
20180701,1443,R,32
20180701,1444,R,34
20180701,1445,B,17
20180701,1446,B,17
20180701,1447,B,6
20180701,1448,R,34
20180701,1449,R,9
20180701,1450,R,36
20180701,1451,R,9
20180701,1452,R,25
20180701,1453,R,21
20180701,1454,R,23
20180701,1455,R,7
20180701,1456,R,12
20180701,1457,R,23
20180701,1458,B,6
20180701,1459,B,10
20180701,1460,R,23
20180701,1461,B,4
20180701,1462,B,24
20180701,1463,B,6
20180701,1464,R,1
20180701,1465,R,7
20180701,1466,B,20
20180701,1467,R,27
20180701,1468,B,28
20180701,1469,B,8
20180701,1470,R,14
20180701,1471,B,24
20180701,1472,G,0
20180701,1473,B,6
20180701,1474,R,12
20180701,1475,R,32
20180701,1476,B,8
20180701,1477,R,9
20180701,1478,R,36
20180701,1479,R,14
20180701,1480,B,31
20180701,1481,B,10
20180701,1482,B,10
20180701,1483,R,19
20180701,1484,B,24
20180701,1485,B,29
20180701,1486,B,17
20180701,1487,R,34
20180701,1488,B,22
20180701,1489,R,25
20180701,1490,R,16
20180701,1491,R,18
20180701,1492,B,22
20180801,1493,B,26
20180801,1494,B,11
20180801,1495,R,34
20180801,1496,B,26
20180801,1497,R,19
20180801,1498,B,28
20180801,1499,B,6
20180801,1500,B,28
20180801,1501,G,0
20180801,1502,R,18
20180801,1503,R,36
20180801,1504,B,28
20180801,1505,B,15
20180801,1506,R,25
20180801,1507,R,16
20180801,1508,B,2
20180801,1509,R,5
20180801,1510,B,22
20180801,1511,R,34
20180801,1512,B,15
20180801,1513,R,12
20180801,1514,R,18
20180801,1515,B,15
20180801,1516,R,23
20180801,1517,R,32
20180801,1518,R,19
20180801,1519,R,21
20180801,1520,R,12
20180801,1521,R,32
20180801,1522,B,17
20180801,1523,R,27
20180801,1524,R,5
20180801,1525,R,21
20180801,1526,B,6
20180801,1527,B,17
20180801,1528,B,22
20180801,1529,R,9
20180801,1530,R,16
20180801,1531,B,6
20180801,1532,B,11
20180801,1533,R,14
20180801,1534,R,21
20180801,1535,B,31
20180801,1536,R,9
20180801,1537,R,23
20180801,1538,R,16
20180801,1539,B,13
20180801,1540,B,35
20180801,1541,B,24
20180801,1542,R,12
20180801,1543,R,25
20180801,1544,R,27
20180801,1545,R,14
20180801,1546,R,21
20180801,1547,B,13
20180801,1548,R,23
20180801,1549,B,13
20180801,1550,R,12
20180801,1551,R,16
20180801,1552,R,36
20180801,1553,R,30
20180801,1554,R,3
20180801,1555,B,33
20180801,1556,R,9
20180801,1557,B,26
20180801,1558,R,9
20180801,1559,R,12
20180801,1560,R,3
20180801,1561,R,18
20180801,1562,R,18
20180801,1563,B,28
20180801,1564,B,17
20180801,1565,B,17
20180801,1566,R,7
20180801,1567,R,7
20180801,1568,R,19
20180801,1569,B,35
20180801,1570,B,33
20180801,1571,B,6
20180801,1572,R,12
20180801,1573,R,18
20180801,1574,B,11
20180801,1575,B,11
20180801,1576,R,14
20180801,1577,R,14
20180801,1578,R,34
20180801,1579,G,0
20180801,1580,R,32
20180801,1581,B,17
20180801,1582,R,9
20180801,1583,B,15
20180801,1584,B,29
20180801,1585,B,2
20180801,1586,B,8
20180801,1587,R,14
20180801,1588,R,7
20180801,1589,B,8
20180801,1590,B,2
20180801,1591,R,21
20180801,1592,B,35
20180801,1593,B,33
20180801,1594,B,24
20180801,1595,B,15
20180801,1596,B,28
20180801,1597,R,36
20180801,1598,B,8
20180801,1599,B,26
20180801,1600,R,9
20180801,1601,R,21
20180801,1602,B,17
20180801,1603,B,4
20180801,1604,B,20
20180801,1605,B,24
20180801,1606,B,4
20180801,1607,R,12
20180801,1608,B,29
20180801,1609,R,1
20180801,1610,B,28
20180801,1611,R,27
20180801,1612,B,10
20180801,1613,R,14
20180801,1614,B,29
20180801,1615,R,7
20180801,1616,B,33
20180801,1617,R,32
20180801,1618,B,13
20180801,1619,R,3
20180801,1620,R,9
20180801,1621,B,4
20180801,1622,R,23
20180801,1623,R,14
20180801,1624,B,33
20180801,1625,B,15
20180801,1626,B,2
20180801,1627,R,16
20180801,1628,R,36
20180801,1629,B,17
20180801,1630,B,29
20180801,1631,R,12
20180801,1632,R,18
20180801,1633,R,36
20180801,1634,B,17
20180801,1635,B,20
20180801,1636,R,30
20180801,1637,B,15
20180801,1638,R,34
20180801,1639,R,7
20180801,1640,R,30
20180801,1641,B,22
20180801,1642,B,6
20180801,1643,G,0
20180801,1644,R,9
20180801,1645,B,4
20180801,1646,B,6
20180801,1647,B,6
20180801,1648,B,35
20180801,1649,B,6
20180801,1650,R,9
20180801,1651,R,18
20180801,1652,R,3
20180801,1653,B,17
20180801,1654,B,11
20180801,1655,B,2
20180801,1656,R,25
20180801,1657,R,3
20180801,1658,R,16
20180801,1659,B,13
20180801,1660,B,2
20180801,1661,B,20
20180801,1662,B,10
20180801,1663,B,33
20180801,1664,B,26
20180801,1665,R,30
20180801,1666,R,1
20180801,1667,B,31
20180801,1668,R,16
20180801,1669,B,13
20180801,1670,R,3
20180801,1671,R,25
20180801,1672,B,8
20180801,1673,R,5
20180801,1674,B,20
20180801,1675,R,19
20180801,1676,R,9
20180801,1677,R,23
20180801,1678,B,20
20180801,1679,B,22
20180801,1680,R,7
20180801,1681,B,4
20180801,1682,B,4
20180801,1683,R,12
20180801,1684,R,3
20180801,1685,R,5
20180801,1686,R,1
20180801,1687,R,5
20180801,1688,R,18
20180801,1689,B,10
20180801,1690,B,28
20180801,1691,R,1
20180801,1692,B,29
20180801,1693,B,22
20180801,1694,B,20
20180801,1695,R,21
20180801,1696,B,24
20180801,1697,R,23
20180801,1698,R,34
20180801,1699,R,16
20180801,1700,B,24
20180801,1701,B,17
20180801,1702,B,13
20180801,1703,B,35
20180801,1704,R,16
20180801,1705,R,25
20180801,1706,B,24
20180801,1707,B,22
20180801,1708,R,3
20180801,1709,R,32
20180801,1710,B,35
20180801,1711,R,23
20180801,1712,B,33
20180801,1713,B,33
20180801,1714,R,18
20180801,1715,B,20
20180801,1716,R,34
20180801,1717,B,22
20180801,1718,B,2
20180801,1719,B,29
20180801,1720,R,7
20180801,1721,B,35
20180801,1722,R,1
20180801,1723,R,7
20180801,1724,R,19
20180801,1725,B,20
20180801,1726,R,7
20180801,1727,R,23
20180801,1728,R,16
20180801,1729,B,6
20180801,1730,R,5
20180801,1731,B,28
20180801,1732,R,16
20180801,1733,B,26
20180801,1734,R,12
20180801,1735,R,19
20180801,1736,B,17
20180801,1737,B,10
20180801,1738,B,8
20180801,1739,B,20
20180801,1740,R,30
20180801,1741,B,10
20180801,1742,R,30
20180801,1743,B,17
20180801,1744,R,3
20180801,1745,R,36
20180801,1746,R,19
20180801,1747,R,14
20180801,1748,G,0
20180801,1749,R,16
20180801,1750,R,16
20180801,1751,R,5
20180801,1752,B,4
20180801,1753,R,32
20180801,1754,B,20
20180801,1755,B,10
20180801,1756,R,7
20180801,1757,B,8
20180801,1758,R,3
20180801,1759,B,29
20180801,1760,B,24
20180801,1761,R,14
20180801,1762,B,8
20180801,1763,B,11
20180801,1764,R,36
20180801,1765,R,18
20180801,1766,R,19
20180801,1767,R,27
20180901,1768,R,1
20180901,1769,B,20
20180901,1770,R,27
20180901,1771,B,33
20180901,1772,R,25
20180901,1773,B,4
20180901,1774,R,16
20180901,1775,B,6
20180901,1776,B,29
20180901,1777,B,8
20180901,1778,G,0
20180901,1779,B,10
20180901,1780,R,18
20180901,1781,R,34
20180901,1782,R,3
20180901,1783,R,1
20180901,1784,R,23
20180901,1785,R,7
20180901,1786,R,5
20180901,1787,R,36
20180901,1788,B,13
20180901,1789,B,8
20180901,1790,R,18
20180901,1791,B,11
20180901,1792,B,8
20180901,1793,B,10
20180901,1794,G,0
20180901,1795,R,25
20180901,1796,R,7
20180901,1797,G,0
20180901,1798,B,28
20180901,1799,B,26
20180901,1800,B,8
20180901,1801,B,33
20180901,1802,B,13
20180901,1803,R,36
20180901,1804,R,25
20180901,1805,R,9
20180901,1806,B,29
20180901,1807,B,8
20180901,1808,B,15
20180901,1809,R,36
20180901,1810,R,32
20180901,1811,R,19
20180901,1812,B,28
20180901,1813,B,8
20180901,1814,R,21
20180901,1815,R,19
20180901,1816,R,16
20180901,1817,R,1
20180901,1818,G,0
20180901,1819,R,18
20180901,1820,R,30
20180901,1821,B,6
20180901,1822,R,7
20180901,1823,B,4
20180901,1824,R,3
20180901,1825,B,8
20180901,1826,B,10
20180901,1827,B,11
20180901,1828,B,35
20180901,1829,R,27
20180901,1830,B,33
20180901,1831,B,35
20180901,1832,R,21
20180901,1833,R,14
20180901,1834,B,4
20180901,1835,G,0
20180901,1836,B,6
20180901,1837,B,8
20180901,1838,B,4
20180901,1839,B,35
20180901,1840,B,24
20180901,1841,B,35
20180901,1842,R,9
20180901,1843,B,4
20180901,1844,B,35
20180901,1845,R,34
20180901,1846,R,1
20180901,1847,B,10
20180901,1848,B,6
20180901,1849,R,1
20180901,1850,R,16
20180901,1851,R,36
20180901,1852,R,9
20180901,1853,B,33
20180901,1854,R,7
20180901,1855,R,32
20180901,1856,B,15
20180901,1857,R,32
20180901,1858,B,8
20180901,1859,R,21
20180901,1860,B,4
20180901,1861,R,32
20180901,1862,R,16
20180901,1863,R,34
20180901,1864,B,8
20180901,1865,B,26
20180901,1866,B,35
20180901,1867,B,31
20180901,1868,B,26
20180901,1869,R,30
20180901,1870,B,20
20180901,1871,B,10
20180901,1872,R,21
20180901,1873,B,26
20180901,1874,B,6
20180901,1875,G,0
20180901,1876,R,27
20180901,1877,B,4
20180901,1878,R,34
20180901,1879,R,27
20180901,1880,R,16
20180901,1881,R,7
20180901,1882,R,27
20180901,1883,B,29
20180901,1884,B,31
20180901,1885,R,1
20180901,1886,B,6
20180901,1887,B,20
20180901,1888,B,15
20180901,1889,B,35
20180901,1890,B,24
20180901,1891,B,15
20180901,1892,B,2
20180901,1893,B,10
20180901,1894,B,33
20180901,1895,R,36
20180901,1896,B,28
20180901,1897,B,13
20180901,1898,R,18
20180901,1899,B,29
20180901,1900,R,19
20180901,1901,R,5
20180901,1902,B,8
20180901,1903,B,31
20180901,1904,B,26
20180901,1905,R,1
20180901,1906,R,23
20180901,1907,B,28
20180901,1908,R,9
20180901,1909,R,1
20180901,1910,B,22
20180901,1911,R,5
20180901,1912,B,24
20180901,1913,R,36
20180901,1914,B,28
20180901,1915,B,11
20180901,1916,R,19
20180901,1917,B,20
20180901,1918,R,1
20180901,1919,B,13
20180901,1920,R,23
20180901,1921,R,30
20180901,1922,B,28
20180901,1923,B,22
20181101,1924,R,16
20181101,1925,R,18
20181101,1926,R,3
20181101,1927,R,3
20181101,1928,B,20
20181101,1929,R,30
20181101,1930,B,33
20181101,1931,R,9
20181101,1932,R,9
20181101,1933,B,4
20181101,1934,B,35
20181101,1935,B,20
20181101,1936,R,14
20181101,1937,B,13
20181101,1938,B,8
20181101,1939,R,36
20181101,1940,B,33
20181101,1941,B,17
20181101,1942,B,10
20181101,1943,R,30
20181101,1944,B,10
20181101,1945,R,14
20181101,1946,R,34
20181101,1947,B,20
20181101,1948,R,27
20181101,1949,R,27
20181101,1950,R,5
20181101,1951,R,30
20181101,1952,B,33
20181101,1953,B,28
20181101,1954,B,4
20181101,1955,R,7
20181101,1956,R,16
20181101,1957,B,33
20181101,1958,B,10
20181101,1959,B,24
20181101,1960,B,22
20181101,1961,B,29
20181101,1962,B,31
20181101,1963,B,20
20181101,1964,R,34
20181101,1965,B,35
20181101,1966,R,19
20181101,1967,R,1
20181101,1968,R,19
20181101,1969,B,11
20181101,1970,R,25
20181101,1971,B,22
20181101,1972,R,34
20181101,1973,R,25
20181101,1974,B,26
20181101,1975,R,7
20181101,1976,R,9
20181101,1977,R,36
20181101,1978,B,35
20181101,1979,B,2
20181101,1980,R,12
20181101,1981,R,18
20181101,1982,B,20
20181101,1983,B,31
20181101,1984,R,21
20181101,1985,B,31
20181101,1986,R,18
20181101,1987,R,3
20181101,1988,R,14
20181101,1989,R,25
20181101,1990,B,17
20181101,1991,R,18
20181101,1992,B,8
20181101,1993,R,34
20181101,1994,B,20
20181101,1995,R,7
20181101,1996,B,15
20181101,1997,B,24
20181101,1998,R,12
20181101,1999,B,24
20181101,2000,B,11
20181101,2001,B,29
20181101,2002,R,25
20181101,2003,B,28
20181101,2004,B,13
20181101,2005,B,22
20181101,2006,R,30
20181101,2007,B,8
20181101,2008,B,2
20181101,2009,R,16
20181101,2010,B,24
20181101,2011,B,10
20181101,2012,R,19
20181101,2013,B,15
20181101,2014,B,15
20181101,2015,B,31
20181101,2016,B,2
20181101,2017,B,2
20181101,2018,R,21
20181101,2019,R,18
20181101,2020,R,25
20181101,2021,B,22
20181101,2022,R,3
20181101,2023,B,29
20181101,2024,R,19
20181101,2025,R,9
20181101,2026,B,17
20181101,2027,B,2
20181101,2028,R,5
20181101,2029,B,22
20181101,2030,R,18
20181101,2031,R,16
20181101,2032,R,16
20181101,2033,G,0
20181101,2034,R,1
20181101,2035,B,28
20181101,2036,R,18
20181101,2037,B,17
20181101,2038,B,10
20181101,2039,B,28
20181101,2040,R,23
20181101,2041,B,13
20181101,2042,R,21
20181101,2043,B,2
20181101,2044,R,25
20181101,2045,B,8
20181101,2046,B,31
20181101,2047,R,36
20181101,2048,B,22
20181101,2049,R,30
20181101,2050,B,29
20181101,2051,B,22
20181201,2052,R,27
20181201,2053,B,6
20181201,2054,B,17
20181201,2055,B,31
20181201,2056,B,17
20181201,2057,B,8
20181201,2058,R,34
20181201,2059,R,9
20181201,2060,B,2
20181201,2061,R,19
20181201,2062,B,15
20181201,2063,B,29
20181201,2064,B,6
20181201,2065,R,27
20181201,2066,G,0
20181201,2067,B,17
20181201,2068,R,23
20181201,2069,R,25
20181201,2070,R,21
20181201,2071,B,35
20181201,2072,B,24
20181201,2073,B,28
20181201,2074,R,36
20181201,2075,B,20
20181201,2076,B,6
20181201,2077,B,15
20181201,2078,B,6
20181201,2079,B,35
20181201,2080,B,26
20181201,2081,B,15
20181201,2082,R,32
20181201,2083,B,6
20181201,2084,G,0
20181201,2085,R,30
20181201,2086,B,6
20181201,2087,B,24
20181201,2088,B,15
20181201,2089,B,11
20181201,2090,R,36
20181201,2091,R,18
20181201,2092,B,35
20181201,2093,R,18
20181201,2094,B,10
20181201,2095,R,1
20181201,2096,R,14
20181201,2097,R,19
20181201,2098,B,8
20181201,2099,R,18
20181201,2100,B,15
20181201,2101,R,36
20181201,2102,R,36
20181201,2103,B,31
20181201,2104,B,24
20181201,2105,R,3
20181201,2106,R,7
20181201,2107,B,4
20181201,2108,R,23
20181201,2109,R,19
20181201,2110,R,1
20181201,2111,R,34
20181201,2112,R,5
20181201,2113,R,18
20181201,2114,R,16
20181201,2115,B,26
20181201,2116,B,4
20181201,2117,B,33
20181201,2118,R,1
20181201,2119,R,7
20181201,2120,B,35
20181201,2121,R,1
20181201,2122,B,22
20181201,2123,B,4
20181201,2124,B,6
20181201,2125,R,3
20181201,2126,R,30
20181201,2127,R,3
20181201,2128,R,5
20181201,2129,B,10
20181201,2130,R,5
20181201,2131,B,11
20181201,2132,R,34
20181201,2133,R,19
20181201,2134,B,17
20181201,2135,B,8
20181201,2136,R,18
20181201,2137,B,17
20181201,2138,B,11
20181201,2139,B,4
20181201,2140,G,0
20181201,2141,B,24
20181201,2142,B,28
20181201,2143,B,26
20181201,2144,B,13
20181201,2145,R,16
20181201,2146,B,20
20181201,2147,B,4
20181201,2148,G,0
20181201,2149,B,24
20181201,2150,B,15
20181201,2151,B,26
20181201,2152,R,12
20181201,2153,B,2
20181201,2154,B,11
20181201,2155,B,33
20181201,2156,B,26
20181201,2157,B,35
20181201,2158,R,23
20181201,2159,B,15
20181201,2160,R,7
20181201,2161,B,35
20181201,2162,R,18
20181201,2163,B,13
20181201,2164,R,16
20181201,2165,B,28
20181201,2166,B,31
20181201,2167,R,27
20181201,2168,R,27
20181201,2169,R,19
20181201,2170,R,7
20181201,2171,R,27
20181201,2172,R,30
20181201,2173,R,27
20181201,2174,B,15
20181201,2175,B,28
20181201,2176,R,34
20181201,2177,R,25
20181201,2178,B,31
20181201,2179,B,26
20181201,2180,B,33
20181201,2181,B,4
20181201,2182,B,24
20181201,2183,R,9
20181201,2184,B,24
20181201,2185,R,14
20181201,2186,G,0
20181201,2187,B,15
20181201,2188,R,25
20181201,2189,R,32
20181201,2190,B,13
20181201,2191,R,5
20181201,2192,B,28
20181201,2193,R,16
20181201,2194,R,34
20181201,2195,B,29
20181201,2196,G,0
20181201,2197,R,21
20181201,2198,B,35
20181201,2199,B,22
20181201,2200,B,31
20181201,2201,B,24
20181201,2202,B,8
20181201,2203,R,25
20181201,2204,B,20
20180102,2205,B,15
20180102,2206,B,20
20180102,2207,B,33
20180102,2208,B,6
20180102,2209,B,15
20180102,2210,R,1
20180102,2211,R,7
20180102,2212,R,27
20180102,2213,B,33
20180102,2214,B,10
20180102,2215,B,4
20180102,2216,B,4
20180102,2217,R,27
20180102,2218,R,19
20180102,2219,R,12
20180102,2220,B,15
20180102,2221,R,32
20180102,2222,R,5
20180102,2223,B,33
20180102,2224,R,7
20180102,2225,R,5
20180102,2226,R,23
20180102,2227,R,27
20180102,2228,B,26
20180102,2229,R,14
20180102,2230,R,27
20180102,2231,R,12
20180102,2232,R,23
20180102,2233,R,9
20180102,2234,R,12
20180102,2235,R,9
20180102,2236,B,20
20180102,2237,B,26
20180102,2238,R,30
20180102,2239,B,22
20180102,2240,B,10
20180102,2241,R,21
20180102,2242,R,27
20180102,2243,G,0
20180102,2244,B,4
20180102,2245,B,35
20180102,2246,R,16
20180102,2247,R,9
20180102,2248,B,13
20180102,2249,B,22
20180102,2250,R,25
20180102,2251,R,34
20180102,2252,R,14
20180102,2253,R,7
20180102,2254,R,5
20180102,2255,B,11
20180102,2256,B,8
20180102,2257,B,31
20180102,2258,B,28
20180102,2259,B,31
20180102,2260,R,9
20180102,2261,B,4
20180102,2262,R,7
20180102,2263,B,13
20180102,2264,B,29
20180102,2265,R,19
20180102,2266,R,12
20180102,2267,R,25
20180102,2268,R,19
20180102,2269,B,8
20180102,2270,R,16
20180102,2271,B,8
20180102,2272,R,25
20180102,2273,R,12
20180102,2274,B,31
20180102,2275,R,18
20180102,2276,B,6
20180102,2277,B,33
20180102,2278,R,19
20180102,2279,B,29
20180102,2280,G,0
20180102,2281,B,33
20180102,2282,B,22
20180102,2283,R,30
20180102,2284,B,6
20180102,2285,R,3
20180102,2286,R,16
20180102,2287,B,15
20180102,2288,R,36
20180102,2289,R,5
20180102,2290,B,29
20180102,2291,B,31
20180102,2292,B,8
20180102,2293,R,21
20180102,2294,B,17
20180102,2295,R,14
20180102,2296,B,4
20180102,2297,B,10
20180102,2298,B,15
20180102,2299,B,35
20180102,2300,B,31
20180102,2301,R,21
20180102,2302,R,32
20180102,2303,B,17
20180102,2304,R,18
20180102,2305,B,22
20180102,2306,B,13
20180102,2307,R,12
20180102,2308,R,21
20180102,2309,B,29
20180102,2310,R,14
20180102,2311,R,1
20180102,2312,R,23
20180102,2313,B,10
20180102,2314,R,18
20180102,2315,R,36
20180102,2316,B,4
20180102,2317,B,22
20180102,2318,R,5
20180102,2319,R,36
20180102,2320,R,12
20180102,2321,R,34
20180102,2322,R,9
20180102,2323,B,8
20180102,2324,B,11
20180102,2325,B,31
20180102,2326,B,33
20180102,2327,R,1
20180102,2328,B,29
20180102,2329,B,10
20180102,2330,R,18
20180102,2331,R,14
20180102,2332,B,33
20180102,2333,B,4
20180102,2334,R,16
20180102,2335,R,25
20180102,2336,R,21
20180102,2337,B,28
20180102,2338,B,28
20180102,2339,B,8
20180102,2340,R,36
20180102,2341,R,25
20180102,2342,B,11
20180102,2343,R,34
20180102,2344,R,3
20180102,2345,R,30
20180102,2346,B,20
20180102,2347,R,3
20180102,2348,B,15
20180102,2349,B,17
20180102,2350,B,28
20180102,2351,R,12
20180102,2352,R,14
20180102,2353,R,5
20180102,2354,R,27
20180102,2355,B,35
20180102,2356,R,19
20180102,2357,R,9
20180102,2358,B,20
20180102,2359,R,27
20180102,2360,B,20
20180102,2361,B,11
20180102,2362,R,7
20180102,2363,R,21
20180102,2364,B,17
20180102,2365,B,22
20180102,2366,B,6
20180102,2367,B,8
20180102,2368,R,36
20180102,2369,B,31
20180102,2370,R,14
20180102,2371,B,31
20180102,2372,B,22
20180102,2373,R,25
20180102,2374,R,23
20180102,2375,R,9
20180102,2376,B,20
20180102,2377,R,18
20180102,2378,B,2
20180102,2379,G,0
20180102,2380,B,20
20180102,2381,B,2
20180102,2382,R,19
20180102,2383,R,1
20180102,2384,R,16
20180102,2385,R,27
20180102,2386,B,33
20180102,2387,R,34
20180102,2388,R,16
20180102,2389,B,28
20180102,2390,R,21
20180102,2391,B,6
20180102,2392,B,24
20180102,2393,R,27
20180102,2394,R,21
20180102,2395,R,23
20180102,2396,R,5
20180102,2397,R,5
20180102,2398,B,10
20180102,2399,R,16
20180102,2400,R,16
20180102,2401,B,33
20180102,2402,R,36
20180102,2403,R,23
20180102,2404,B,2
20180102,2405,B,22
20180102,2406,B,6
20180102,2407,R,18
20180102,2408,B,17
20180102,2409,R,30
20180102,2410,B,11
20180102,2411,R,16
20180102,2412,R,7
20180102,2413,B,24
20180102,2414,R,23
20180102,2415,R,12
20180102,2416,R,30
20180102,2417,R,23
20180102,2418,R,16
20180102,2419,B,33
20180102,2420,R,18
20180102,2421,R,7
20180102,2422,B,2
20180102,2423,B,29
20180102,2424,B,8
20180102,2425,R,30
20180102,2426,B,33
20180102,2427,R,27
20180102,2428,B,17
20180102,2429,R,25
20180102,2430,B,28
20180102,2431,B,2
20180102,2432,B,20
20180102,2433,B,26
20180102,2434,B,8
20180102,2435,B,4
20180102,2436,R,32
20180102,2437,R,1
20180102,2438,R,9
20180102,2439,B,20
20180102,2440,B,13
20180102,2441,B,20
20180102,2442,R,19
20180102,2443,R,18
20180102,2444,B,17
20180102,2445,R,5
20180102,2446,B,6
20180102,2447,R,5
20180102,2448,R,23
20180102,2449,R,19
20180102,2450,R,36
20180102,2451,B,26
20180102,2452,B,11
20180102,2453,R,25
20180102,2454,R,25
20180102,2455,R,12
20180102,2456,B,20
20180102,2457,B,10
20180102,2458,B,13
20180102,2459,B,17
20180102,2460,R,16
20180102,2461,G,0
20180102,2462,B,28
